Orthogroup	Arabidopsis_thaliana.TAIR10.pep.all	Mus_musculus-Cilia_proteome	Total
OG0002320	6	0	6
OG0002321	5	1	6
OG0002322	3	3	6
OG0002323	4	2	6
OG0002324	6	0	6
OG0002325	6	0	6
OG0002326	6	0	6
OG0002327	6	0	6
OG0002328	6	0	6
OG0002329	6	0	6
OG0002330	1	5	6
OG0002331	6	0	6
OG0002332	6	0	6
OG0002333	3	3	6
OG0002334	6	0	6
OG0002335	6	0	6
OG0002336	5	1	6
OG0002337	6	0	6
OG0002338	6	0	6
OG0002339	0	6	6
OG0002340	0	6	6
OG0002341	0	6	6
OG0002342	0	6	6
OG0002343	0	6	6
OG0002344	0	6	6
OG0002345	0	6	6
OG0002346	0	6	6
OG0002347	0	6	6
OG0002348	0	6	6
OG0002349	0	6	6
OG0002350	0	6	6
OG0002351	0	6	6
OG0002352	0	6	6
OG0002353	0	6	6
OG0002354	0	6	6
OG0002355	0	6	6
OG0002356	0	6	6
OG0002357	0	6	6
OG0002358	0	6	6
OG0002359	0	6	6
OG0002360	0	6	6
OG0002361	0	6	6
OG0002362	5	0	5
OG0002363	5	0	5
OG0002364	5	0	5
OG0002365	5	0	5
OG0002366	5	0	5
OG0002367	5	0	5
OG0002368	5	0	5
OG0002369	5	0	5
OG0002370	5	0	5
OG0002371	5	0	5
OG0002372	5	0	5
OG0002373	5	0	5
OG0002374	5	0	5
OG0002375	5	0	5
OG0002376	5	0	5
OG0002377	5	0	5
OG0002378	5	0	5
OG0002379	5	0	5
OG0002380	5	0	5
OG0002381	5	0	5
OG0002382	5	0	5
OG0002383	5	0	5
OG0002384	5	0	5
OG0002385	5	0	5
OG0002386	5	0	5
OG0002387	5	0	5
OG0002388	5	0	5
OG0002389	1	4	5
OG0002390	5	0	5
OG0002391	5	0	5
OG0002392	5	0	5
OG0002393	5	0	5
OG0002394	5	0	5
OG0002395	3	2	5
OG0002396	3	2	5
OG0002397	5	0	5
OG0002398	5	0	5
OG0002399	5	0	5
OG0002400	5	0	5
OG0002401	5	0	5
OG0002402	5	0	5
OG0002403	5	0	5
OG0002404	5	0	5
OG0002405	5	0	5
OG0002406	4	1	5
OG0002407	5	0	5
OG0002408	4	1	5
OG0002409	5	0	5
OG0002410	5	0	5
OG0002411	5	0	5
OG0002412	5	0	5
OG0002413	5	0	5
OG0002414	5	0	5
OG0002415	5	0	5
OG0002416	5	0	5
OG0002417	5	0	5
OG0002418	5	0	5
OG0002419	5	0	5
OG0002420	5	0	5
OG0002421	5	0	5
OG0002422	5	0	5
OG0002423	5	0	5
OG0002424	5	0	5
OG0002425	5	0	5
OG0002426	5	0	5
OG0002427	5	0	5
OG0002428	5	0	5
OG0002429	5	0	5
OG0002430	5	0	5
OG0002431	5	0	5
OG0002432	5	0	5
OG0002433	5	0	5
OG0002434	5	0	5
OG0002435	5	0	5
OG0002436	5	0	5
OG0002437	5	0	5
OG0002438	5	0	5
OG0002439	5	0	5
OG0002440	5	0	5
OG0002441	4	1	5
OG0002442	5	0	5
OG0002443	5	0	5
OG0002444	5	0	5
OG0002445	5	0	5
OG0002446	5	0	5
OG0002447	5	0	5
OG0002448	4	1	5
OG0002449	5	0	5
OG0002450	5	0	5
OG0002451	5	0	5
OG0002452	5	0	5
OG0002453	5	0	5
OG0002454	5	0	5
OG0002455	5	0	5
OG0002456	5	0	5
OG0002457	4	1	5
OG0002458	5	0	5
OG0002459	5	0	5
OG0002460	5	0	5
OG0002461	5	0	5
OG0002462	5	0	5
OG0002463	5	0	5
OG0002464	5	0	5
OG0002465	5	0	5
OG0002466	5	0	5
OG0002467	5	0	5
OG0002468	5	0	5
OG0002469	5	0	5
OG0002470	5	0	5
OG0002471	5	0	5
OG0002472	5	0	5
OG0002473	5	0	5
OG0002474	5	0	5
OG0002475	5	0	5
OG0002476	5	0	5
OG0002477	5	0	5
OG0002478	5	0	5
OG0002479	5	0	5
OG0002480	5	0	5
OG0002481	5	0	5
OG0002482	5	0	5
OG0002483	5	0	5
OG0002484	5	0	5
OG0002485	5	0	5
OG0002486	5	0	5
OG0002487	5	0	5
OG0002488	5	0	5
OG0002489	3	2	5
OG0002490	5	0	5
OG0002491	4	1	5
OG0002492	5	0	5
OG0002493	5	0	5
OG0002494	5	0	5
OG0002495	5	0	5
OG0002496	4	1	5
OG0002497	5	0	5
OG0002498	5	0	5
OG0002499	5	0	5
OG0002500	5	0	5
OG0002501	5	0	5
OG0002502	5	0	5
OG0002503	5	0	5
OG0002504	5	0	5
OG0002505	5	0	5
OG0002506	5	0	5
OG0002507	4	1	5
OG0002508	5	0	5
OG0002509	5	0	5
OG0002510	5	0	5
OG0002511	5	0	5
OG0002512	5	0	5
OG0002513	5	0	5
OG0002514	5	0	5
OG0002515	2	3	5
OG0002516	5	0	5
OG0002517	4	1	5
OG0002518	5	0	5
OG0002519	5	0	5
OG0002520	5	0	5
OG0002521	5	0	5
OG0002522	5	0	5
OG0002523	5	0	5
OG0002524	5	0	5
OG0002525	5	0	5
OG0002526	3	2	5
OG0002527	5	0	5
OG0002528	5	0	5
OG0002529	5	0	5
OG0002530	5	0	5
OG0002531	5	0	5
OG0002532	5	0	5
OG0002533	5	0	5
OG0002534	5	0	5
OG0002535	5	0	5
OG0002536	5	0	5
OG0002537	5	0	5
OG0002538	5	0	5
OG0002539	5	0	5
OG0002540	5	0	5
OG0002541	5	0	5
OG0002542	1	4	5
OG0002543	5	0	5
OG0002544	5	0	5
OG0002545	5	0	5
OG0002546	5	0	5
OG0002547	4	1	5
OG0002548	5	0	5
OG0002549	5	0	5
OG0002550	5	0	5
OG0002551	5	0	5
OG0002552	5	0	5
OG0002553	5	0	5
OG0002554	5	0	5
OG0002555	5	0	5
OG0002556	5	0	5
OG0002557	4	1	5
OG0002558	5	0	5
OG0002559	5	0	5
OG0002560	4	1	5
OG0002561	5	0	5
OG0002562	5	0	5
OG0002563	5	0	5
OG0002564	4	1	5
OG0002565	5	0	5
OG0002566	5	0	5
OG0002567	5	0	5
OG0002568	3	2	5
OG0002569	5	0	5
OG0002570	5	0	5
OG0002571	5	0	5
OG0002572	5	0	5
OG0002573	5	0	5
OG0002574	5	0	5
OG0002575	5	0	5
OG0002576	5	0	5
OG0002577	5	0	5
OG0002578	5	0	5
OG0002579	5	0	5
OG0002580	5	0	5
OG0002581	5	0	5
OG0002582	5	0	5
OG0002583	5	0	5
OG0002584	5	0	5
OG0002585	5	0	5
OG0002586	5	0	5
OG0002587	5	0	5
OG0002588	5	0	5
OG0002589	5	0	5
OG0002590	5	0	5
OG0002591	5	0	5
OG0002592	5	0	5
OG0002593	4	1	5
OG0002594	5	0	5
OG0002595	5	0	5
OG0002596	5	0	5
OG0002597	5	0	5
OG0002598	5	0	5
OG0002599	5	0	5
OG0002600	5	0	5
OG0002601	5	0	5
OG0002602	5	0	5
OG0002603	3	2	5
OG0002604	5	0	5
OG0002605	5	0	5
OG0002606	5	0	5
OG0002607	5	0	5
OG0002608	5	0	5
OG0002609	5	0	5
OG0002610	5	0	5
OG0002611	5	0	5
OG0002612	4	1	5
OG0002613	5	0	5
OG0002614	5	0	5
OG0002615	5	0	5
OG0002616	5	0	5
OG0002617	5	0	5
OG0002618	5	0	5
OG0002619	5	0	5
OG0002620	5	0	5
OG0002621	5	0	5
OG0002622	4	1	5
OG0002623	5	0	5
OG0002624	5	0	5
OG0002625	5	0	5
OG0002626	5	0	5
OG0002627	1	4	5
OG0002628	5	0	5
OG0002629	5	0	5
OG0002630	5	0	5
OG0002631	5	0	5
OG0002632	5	0	5
OG0002633	2	3	5
OG0002634	5	0	5
OG0002635	5	0	5
OG0002636	5	0	5
OG0002637	5	0	5
OG0002638	5	0	5
OG0002639	5	0	5
OG0002640	5	0	5
OG0002641	5	0	5
OG0002642	5	0	5
OG0002643	5	0	5
OG0002644	4	1	5
OG0002645	3	2	5
OG0002646	5	0	5
OG0002647	5	0	5
OG0002648	5	0	5
OG0002649	5	0	5
OG0002650	5	0	5
OG0002651	4	1	5
OG0002652	5	0	5
OG0002653	5	0	5
OG0002654	5	0	5
OG0002655	5	0	5
OG0002656	5	0	5
OG0002657	5	0	5
OG0002658	5	0	5
OG0002659	5	0	5
OG0002660	5	0	5
OG0002661	5	0	5
OG0002662	5	0	5
OG0002663	5	0	5
OG0002664	5	0	5
OG0002665	5	0	5
OG0002666	5	0	5
OG0002667	2	3	5
OG0002668	3	2	5
OG0002669	5	0	5
OG0002670	5	0	5
OG0002671	5	0	5
OG0002672	5	0	5
OG0002673	5	0	5
OG0002674	5	0	5
OG0002675	5	0	5
OG0002676	5	0	5
OG0002677	5	0	5
OG0002678	5	0	5
OG0002679	5	0	5
OG0002680	5	0	5
OG0002681	5	0	5
OG0002682	5	0	5
OG0002683	5	0	5
OG0002684	3	2	5
OG0002685	4	1	5
OG0002686	5	0	5
OG0002687	5	0	5
OG0002688	5	0	5
OG0002689	5	0	5
OG0002690	4	1	5
OG0002691	5	0	5
OG0002692	4	1	5
OG0002693	5	0	5
OG0002694	4	1	5
OG0002695	5	0	5
OG0002696	5	0	5
OG0002697	1	4	5
OG0002698	5	0	5
OG0002699	5	0	5
OG0002700	5	0	5
OG0002701	3	2	5
OG0002702	5	0	5
OG0002703	5	0	5
OG0002704	5	0	5
OG0002705	5	0	5
OG0002706	5	0	5
OG0002707	5	0	5
OG0002708	5	0	5
OG0002709	4	1	5
OG0002710	4	1	5
OG0002711	5	0	5
OG0002712	5	0	5
OG0002713	5	0	5
OG0002714	5	0	5
OG0002715	5	0	5
OG0002716	5	0	5
OG0002717	5	0	5
OG0002718	5	0	5
OG0002719	5	0	5
OG0002720	4	1	5
OG0002721	5	0	5
OG0002722	5	0	5
OG0002723	1	4	5
OG0002724	2	3	5
OG0002725	5	0	5
OG0002726	5	0	5
OG0002727	2	3	5
OG0002728	5	0	5
OG0002729	5	0	5
OG0002730	3	2	5
OG0002731	5	0	5
OG0002732	5	0	5
OG0002733	4	1	5
OG0002734	5	0	5
OG0002735	4	1	5
OG0002736	5	0	5
OG0002737	5	0	5
OG0002738	5	0	5
OG0002739	5	0	5
OG0002740	5	0	5
OG0002741	5	0	5
OG0002742	5	0	5
OG0002743	5	0	5
OG0002744	5	0	5
OG0002745	5	0	5
OG0002746	5	0	5
OG0002747	5	0	5
OG0002748	4	1	5
OG0002749	4	1	5
OG0002750	5	0	5
OG0002751	5	0	5
OG0002752	5	0	5
OG0002753	5	0	5
OG0002754	5	0	5
OG0002755	5	0	5
OG0002756	4	1	5
OG0002757	5	0	5
OG0002758	5	0	5
OG0002759	1	4	5
OG0002760	5	0	5
OG0002761	5	0	5
OG0002762	5	0	5
OG0002763	3	2	5
OG0002764	5	0	5
OG0002765	5	0	5
OG0002766	5	0	5
OG0002767	5	0	5
OG0002768	5	0	5
OG0002769	1	4	5
OG0002770	2	3	5
OG0002771	3	2	5
OG0002772	5	0	5
OG0002773	3	2	5
OG0002774	5	0	5
OG0002775	5	0	5
OG0002776	5	0	5
OG0002777	5	0	5
OG0002778	5	0	5
OG0002779	5	0	5
OG0002780	1	4	5
OG0002781	5	0	5
OG0002782	5	0	5
OG0002783	5	0	5
OG0002784	2	3	5
OG0002785	5	0	5
OG0002786	5	0	5
OG0002787	4	1	5
OG0002788	4	1	5
OG0002789	5	0	5
OG0002790	5	0	5
OG0002791	2	3	5
OG0002792	5	0	5
OG0002793	4	1	5
OG0002794	5	0	5
OG0002795	5	0	5
OG0002796	5	0	5
OG0002797	5	0	5
OG0002798	5	0	5
OG0002799	4	1	5
OG0002800	5	0	5
OG0002801	4	1	5
OG0002802	5	0	5
OG0002803	5	0	5
OG0002804	5	0	5
OG0002805	5	0	5
OG0002806	4	1	5
OG0002807	5	0	5
OG0002808	5	0	5
OG0002809	5	0	5
OG0002810	5	0	5
OG0002811	5	0	5
OG0002812	5	0	5
OG0002813	5	0	5
OG0002814	5	0	5
OG0002815	5	0	5
OG0002816	5	0	5
OG0002817	5	0	5
OG0002818	5	0	5
OG0002819	5	0	5
OG0002820	3	2	5
OG0002821	5	0	5
OG0002822	5	0	5
OG0002823	5	0	5
OG0002824	5	0	5
OG0002825	5	0	5
OG0002826	5	0	5
OG0002827	5	0	5
OG0002828	5	0	5
OG0002829	5	0	5
OG0002830	5	0	5
OG0002831	5	0	5
OG0002832	4	1	5
OG0002833	5	0	5
OG0002834	2	3	5
OG0002835	5	0	5
OG0002836	5	0	5
OG0002837	5	0	5
OG0002838	5	0	5
OG0002839	5	0	5
OG0002840	3	2	5
OG0002841	4	1	5
OG0002842	4	1	5
OG0002843	5	0	5
OG0002844	4	1	5
OG0002845	5	0	5
OG0002846	5	0	5
OG0002847	5	0	5
OG0002848	5	0	5
OG0002849	3	2	5
OG0002850	5	0	5
OG0002851	3	2	5
OG0002852	5	0	5
OG0002853	5	0	5
OG0002854	5	0	5
OG0002855	5	0	5
OG0002856	5	0	5
OG0002857	5	0	5
OG0002858	4	1	5
OG0002859	5	0	5
OG0002860	5	0	5
OG0002861	5	0	5
OG0002862	5	0	5
OG0002863	5	0	5
OG0002864	5	0	5
OG0002865	5	0	5
OG0002866	5	0	5
OG0002867	5	0	5
OG0002868	5	0	5
OG0002869	5	0	5
OG0002870	5	0	5
OG0002871	1	4	5
OG0002872	3	2	5
OG0002873	5	0	5
OG0002874	5	0	5
OG0002875	4	1	5
OG0002876	5	0	5
OG0002877	5	0	5
OG0002878	5	0	5
OG0002879	5	0	5
OG0002880	5	0	5
OG0002881	5	0	5
OG0002882	5	0	5
OG0002883	5	0	5
OG0002884	1	4	5
OG0002885	5	0	5
OG0002886	5	0	5
OG0002887	5	0	5
OG0002888	5	0	5
OG0002889	5	0	5
OG0002890	5	0	5
OG0002891	5	0	5
OG0002892	5	0	5
OG0002893	4	1	5
OG0002894	5	0	5
OG0002895	2	3	5
OG0002896	3	2	5
OG0002897	4	1	5
OG0002898	5	0	5
OG0002899	2	3	5
OG0002900	5	0	5
OG0002901	5	0	5
OG0002902	5	0	5
OG0002903	5	0	5
OG0002904	5	0	5
OG0002905	5	0	5
OG0002906	5	0	5
OG0002907	1	4	5
OG0002908	3	2	5
OG0002909	1	4	5
OG0002910	5	0	5
OG0002911	5	0	5
OG0002912	5	0	5
OG0002913	1	4	5
OG0002914	4	1	5
OG0002915	2	3	5
OG0002916	5	0	5
OG0002917	1	4	5
OG0002918	4	1	5
OG0002919	5	0	5
OG0002920	5	0	5
OG0002921	1	4	5
OG0002922	5	0	5
OG0002923	5	0	5
OG0002924	4	1	5
OG0002925	0	5	5
OG0002926	0	5	5
OG0002927	0	5	5
OG0002928	0	5	5
OG0002929	0	5	5
OG0002930	0	5	5
OG0002931	0	5	5
OG0002932	0	5	5
OG0002933	0	5	5
OG0002934	0	5	5
OG0002935	0	5	5
OG0002936	0	5	5
OG0002937	0	5	5
OG0002938	0	5	5
OG0002939	0	5	5
OG0002940	0	5	5
OG0002941	0	5	5
OG0002942	0	5	5
OG0002943	0	5	5
OG0002944	0	5	5
OG0002945	0	5	5
OG0002946	0	5	5
OG0002947	0	5	5
OG0002948	0	5	5
OG0002949	0	5	5
OG0002950	0	5	5
OG0002951	0	5	5
OG0002952	0	5	5
OG0002953	0	5	5
OG0002954	0	5	5
OG0002955	0	5	5
OG0002956	0	5	5
OG0002957	0	5	5
OG0002958	4	0	4
OG0002959	4	0	4
OG0002960	4	0	4
OG0002961	4	0	4
OG0002962	4	0	4
OG0002963	4	0	4
OG0002964	4	0	4
OG0002965	4	0	4
OG0002966	4	0	4
OG0002967	4	0	4
OG0002968	4	0	4
OG0002969	4	0	4
OG0002970	4	0	4
OG0002971	4	0	4
OG0002972	4	0	4
OG0002973	4	0	4
OG0002974	4	0	4
OG0002975	4	0	4
OG0002976	4	0	4
OG0002977	4	0	4
OG0002978	4	0	4
OG0002979	4	0	4
OG0002980	4	0	4
OG0002981	4	0	4
OG0002982	4	0	4
OG0002983	4	0	4
OG0002984	4	0	4
OG0002985	4	0	4
OG0002986	4	0	4
OG0002987	4	0	4
OG0002988	4	0	4
OG0002989	4	0	4
OG0002990	3	1	4
OG0002991	4	0	4
OG0002992	4	0	4
OG0002993	4	0	4
OG0002994	4	0	4
OG0002995	4	0	4
OG0002996	2	2	4
OG0002997	4	0	4
OG0002998	4	0	4
OG0002999	2	2	4
OG0003000	4	0	4
OG0003001	4	0	4
OG0003002	4	0	4
OG0003003	4	0	4
OG0003004	4	0	4
OG0003005	4	0	4
OG0003006	4	0	4
OG0003007	4	0	4
OG0003008	4	0	4
OG0003009	3	1	4
OG0003010	4	0	4
OG0003011	4	0	4
OG0003012	4	0	4
OG0003013	3	1	4
OG0003014	4	0	4
OG0003015	4	0	4
OG0003016	2	2	4
OG0003017	4	0	4
OG0003018	4	0	4
OG0003019	4	0	4
OG0003020	4	0	4
OG0003021	4	0	4
OG0003022	4	0	4
OG0003023	4	0	4
OG0003024	4	0	4
OG0003025	3	1	4
OG0003026	4	0	4
OG0003027	4	0	4
OG0003028	4	0	4
OG0003029	4	0	4
OG0003030	4	0	4
OG0003031	4	0	4
OG0003032	4	0	4
OG0003033	4	0	4
OG0003034	4	0	4
OG0003035	4	0	4
OG0003036	4	0	4
OG0003037	4	0	4
OG0003038	4	0	4
OG0003039	3	1	4
OG0003040	4	0	4
OG0003041	4	0	4
OG0003042	4	0	4
OG0003043	4	0	4
OG0003044	4	0	4
OG0003045	4	0	4
OG0003046	4	0	4
OG0003047	3	1	4
OG0003048	4	0	4
OG0003049	4	0	4
OG0003050	4	0	4
OG0003051	4	0	4
OG0003052	4	0	4
OG0003053	3	1	4
OG0003054	4	0	4
OG0003055	4	0	4
OG0003056	4	0	4
OG0003057	4	0	4
OG0003058	4	0	4
OG0003059	4	0	4
OG0003060	4	0	4
OG0003061	3	1	4
OG0003062	4	0	4
OG0003063	4	0	4
OG0003064	4	0	4
OG0003065	4	0	4
OG0003066	4	0	4
OG0003067	4	0	4
OG0003068	4	0	4
OG0003069	4	0	4
OG0003070	4	0	4
OG0003071	4	0	4
OG0003072	4	0	4
OG0003073	4	0	4
OG0003074	4	0	4
OG0003075	4	0	4
OG0003076	4	0	4
OG0003077	4	0	4
OG0003078	3	1	4
OG0003079	4	0	4
OG0003080	4	0	4
OG0003081	3	1	4
OG0003082	4	0	4
OG0003083	4	0	4
OG0003084	4	0	4
OG0003085	4	0	4
OG0003086	4	0	4
OG0003087	4	0	4
OG0003088	4	0	4
OG0003089	4	0	4
OG0003090	4	0	4
OG0003091	4	0	4
OG0003092	4	0	4
OG0003093	4	0	4
OG0003094	3	1	4
OG0003095	3	1	4
OG0003096	4	0	4
OG0003097	4	0	4
OG0003098	4	0	4
OG0003099	3	1	4
OG0003100	4	0	4
OG0003101	1	3	4
OG0003102	3	1	4
OG0003103	4	0	4
OG0003104	2	2	4
OG0003105	2	2	4
OG0003106	4	0	4
OG0003107	4	0	4
OG0003108	4	0	4
OG0003109	4	0	4
OG0003110	4	0	4
OG0003111	4	0	4
OG0003112	4	0	4
OG0003113	2	2	4
OG0003114	4	0	4
OG0003115	4	0	4
OG0003116	4	0	4
OG0003117	4	0	4
OG0003118	4	0	4
OG0003119	4	0	4
OG0003120	4	0	4
OG0003121	4	0	4
OG0003122	4	0	4
OG0003123	4	0	4
OG0003124	4	0	4
OG0003125	4	0	4
OG0003126	4	0	4
OG0003127	2	2	4
OG0003128	4	0	4
OG0003129	4	0	4
OG0003130	4	0	4
OG0003131	4	0	4
OG0003132	4	0	4
OG0003133	4	0	4
OG0003134	4	0	4
OG0003135	4	0	4
OG0003136	4	0	4
OG0003137	4	0	4
OG0003138	4	0	4
OG0003139	4	0	4
OG0003140	4	0	4
OG0003141	4	0	4
OG0003142	4	0	4
OG0003143	4	0	4
OG0003144	4	0	4
OG0003145	4	0	4
OG0003146	4	0	4
OG0003147	4	0	4
OG0003148	4	0	4
OG0003149	4	0	4
OG0003150	4	0	4
OG0003151	4	0	4
OG0003152	2	2	4
OG0003153	4	0	4
OG0003154	4	0	4
OG0003155	3	1	4
OG0003156	4	0	4
OG0003157	4	0	4
OG0003158	4	0	4
OG0003159	4	0	4
OG0003160	4	0	4
OG0003161	4	0	4
OG0003162	4	0	4
OG0003163	4	0	4
OG0003164	4	0	4
OG0003165	4	0	4
OG0003166	4	0	4
OG0003167	4	0	4
OG0003168	4	0	4
OG0003169	4	0	4
OG0003170	4	0	4
OG0003171	4	0	4
OG0003172	4	0	4
OG0003173	4	0	4
OG0003174	2	2	4
OG0003175	3	1	4
OG0003176	4	0	4
OG0003177	4	0	4
OG0003178	4	0	4
OG0003179	3	1	4
OG0003180	4	0	4
OG0003181	4	0	4
OG0003182	4	0	4
OG0003183	4	0	4
OG0003184	4	0	4
OG0003185	4	0	4
OG0003186	4	0	4
OG0003187	4	0	4
OG0003188	4	0	4
OG0003189	4	0	4
OG0003190	4	0	4
OG0003191	4	0	4
OG0003192	4	0	4
OG0003193	4	0	4
OG0003194	2	2	4
OG0003195	4	0	4
OG0003196	3	1	4
OG0003197	2	2	4
OG0003198	4	0	4
OG0003199	3	1	4
OG0003200	4	0	4
OG0003201	3	1	4
OG0003202	4	0	4
OG0003203	4	0	4
OG0003204	4	0	4
OG0003205	4	0	4
OG0003206	4	0	4
OG0003207	4	0	4
OG0003208	4	0	4
OG0003209	4	0	4
OG0003210	4	0	4
OG0003211	4	0	4
OG0003212	4	0	4
OG0003213	4	0	4
OG0003214	4	0	4
OG0003215	4	0	4
OG0003216	4	0	4
OG0003217	4	0	4
OG0003218	4	0	4
OG0003219	4	0	4
OG0003220	4	0	4
OG0003221	2	2	4
OG0003222	3	1	4
OG0003223	4	0	4
OG0003224	4	0	4
OG0003225	4	0	4
OG0003226	4	0	4
OG0003227	4	0	4
OG0003228	3	1	4
OG0003229	2	2	4
OG0003230	4	0	4
OG0003231	4	0	4
OG0003232	1	3	4
OG0003233	4	0	4
OG0003234	4	0	4
OG0003235	4	0	4
OG0003236	4	0	4
OG0003237	4	0	4
OG0003238	4	0	4
OG0003239	4	0	4
OG0003240	4	0	4
OG0003241	4	0	4
OG0003242	4	0	4
OG0003243	4	0	4
OG0003244	4	0	4
OG0003245	4	0	4
OG0003246	3	1	4
OG0003247	4	0	4
OG0003248	2	2	4
OG0003249	3	1	4
OG0003250	1	3	4
OG0003251	4	0	4
OG0003252	4	0	4
OG0003253	4	0	4
OG0003254	4	0	4
OG0003255	4	0	4
OG0003256	4	0	4
OG0003257	4	0	4
OG0003258	4	0	4
OG0003259	2	2	4
OG0003260	4	0	4
OG0003261	4	0	4
OG0003262	4	0	4
OG0003263	4	0	4
OG0003264	4	0	4
OG0003265	4	0	4
OG0003266	4	0	4
OG0003267	4	0	4
OG0003268	4	0	4
OG0003269	4	0	4
OG0003270	4	0	4
OG0003271	4	0	4
OG0003272	4	0	4
OG0003273	4	0	4
OG0003274	3	1	4
OG0003275	4	0	4
OG0003276	4	0	4
OG0003277	4	0	4
OG0003278	4	0	4
OG0003279	4	0	4
OG0003280	4	0	4
OG0003281	4	0	4
OG0003282	2	2	4
OG0003283	4	0	4
OG0003284	4	0	4
OG0003285	4	0	4
OG0003286	4	0	4
OG0003287	4	0	4
OG0003288	4	0	4
OG0003289	3	1	4
OG0003290	4	0	4
OG0003291	4	0	4
OG0003292	4	0	4
OG0003293	4	0	4
OG0003294	2	2	4
OG0003295	4	0	4
OG0003296	4	0	4
OG0003297	4	0	4
OG0003298	4	0	4
OG0003299	4	0	4
OG0003300	4	0	4
OG0003301	4	0	4
OG0003302	4	0	4
OG0003303	4	0	4
OG0003304	4	0	4
OG0003305	4	0	4
OG0003306	4	0	4
OG0003307	4	0	4
OG0003308	4	0	4
OG0003309	4	0	4
OG0003310	3	1	4
OG0003311	1	3	4
OG0003312	3	1	4
OG0003313	4	0	4
OG0003314	4	0	4
OG0003315	4	0	4
OG0003316	4	0	4
OG0003317	4	0	4
OG0003318	4	0	4
OG0003319	3	1	4
OG0003320	4	0	4
OG0003321	4	0	4
OG0003322	4	0	4
OG0003323	4	0	4
OG0003324	4	0	4
OG0003325	4	0	4
OG0003326	2	2	4
OG0003327	4	0	4
OG0003328	4	0	4
OG0003329	4	0	4
OG0003330	4	0	4
OG0003331	4	0	4
OG0003332	4	0	4
OG0003333	4	0	4
OG0003334	3	1	4
OG0003335	3	1	4
OG0003336	4	0	4
OG0003337	4	0	4
OG0003338	4	0	4
OG0003339	3	1	4
OG0003340	4	0	4
OG0003341	4	0	4
OG0003342	4	0	4
OG0003343	3	1	4
OG0003344	4	0	4
OG0003345	4	0	4
OG0003346	4	0	4
OG0003347	2	2	4
OG0003348	4	0	4
OG0003349	4	0	4
OG0003350	4	0	4
OG0003351	4	0	4
OG0003352	4	0	4
OG0003353	4	0	4
OG0003354	4	0	4
OG0003355	4	0	4
OG0003356	4	0	4
OG0003357	4	0	4
OG0003358	4	0	4
OG0003359	3	1	4
OG0003360	4	0	4
OG0003361	4	0	4
OG0003362	4	0	4
OG0003363	4	0	4
OG0003364	4	0	4
OG0003365	4	0	4
OG0003366	4	0	4
OG0003367	4	0	4
OG0003368	4	0	4
OG0003369	4	0	4
OG0003370	4	0	4
OG0003371	4	0	4
OG0003372	4	0	4
OG0003373	4	0	4
OG0003374	4	0	4
OG0003375	4	0	4
OG0003376	4	0	4
OG0003377	4	0	4
OG0003378	4	0	4
OG0003379	4	0	4
OG0003380	4	0	4
OG0003381	4	0	4
OG0003382	4	0	4
OG0003383	4	0	4
OG0003384	4	0	4
OG0003385	4	0	4
OG0003386	4	0	4
OG0003387	4	0	4
OG0003388	3	1	4
OG0003389	4	0	4
OG0003390	3	1	4
OG0003391	4	0	4
OG0003392	3	1	4
OG0003393	4	0	4
OG0003394	4	0	4
OG0003395	4	0	4
OG0003396	4	0	4
OG0003397	4	0	4
OG0003398	3	1	4
OG0003399	4	0	4
OG0003400	4	0	4
OG0003401	4	0	4
OG0003402	4	0	4
OG0003403	4	0	4
OG0003404	4	0	4
OG0003405	4	0	4
OG0003406	4	0	4
OG0003407	4	0	4
OG0003408	4	0	4
OG0003409	4	0	4
OG0003410	3	1	4
OG0003411	4	0	4
OG0003412	4	0	4
OG0003413	4	0	4
OG0003414	4	0	4
OG0003415	4	0	4
OG0003416	4	0	4
OG0003417	4	0	4
OG0003418	3	1	4
OG0003419	4	0	4
OG0003420	4	0	4
OG0003421	4	0	4
OG0003422	4	0	4
OG0003423	4	0	4
OG0003424	4	0	4
OG0003425	4	0	4
OG0003426	4	0	4
OG0003427	4	0	4
OG0003428	4	0	4
OG0003429	4	0	4
OG0003430	4	0	4
OG0003431	4	0	4
OG0003432	4	0	4
OG0003433	4	0	4
OG0003434	4	0	4
OG0003435	4	0	4
OG0003436	4	0	4
OG0003437	4	0	4
OG0003438	4	0	4
OG0003439	4	0	4
OG0003440	4	0	4
OG0003441	4	0	4
OG0003442	4	0	4
OG0003443	4	0	4
OG0003444	3	1	4
OG0003445	4	0	4
OG0003446	4	0	4
OG0003447	4	0	4
OG0003448	4	0	4
OG0003449	4	0	4
OG0003450	4	0	4
OG0003451	1	3	4
OG0003452	4	0	4
OG0003453	4	0	4
OG0003454	4	0	4
OG0003455	4	0	4
OG0003456	4	0	4
OG0003457	3	1	4
OG0003458	3	1	4
OG0003459	4	0	4
OG0003460	4	0	4
OG0003461	4	0	4
OG0003462	4	0	4
OG0003463	4	0	4
OG0003464	4	0	4
OG0003465	4	0	4
OG0003466	4	0	4
OG0003467	4	0	4
OG0003468	4	0	4
OG0003469	3	1	4
OG0003470	4	0	4
OG0003471	4	0	4
OG0003472	1	3	4
OG0003473	4	0	4
OG0003474	3	1	4
OG0003475	4	0	4
OG0003476	3	1	4
OG0003477	4	0	4
OG0003478	4	0	4
OG0003479	4	0	4
OG0003480	4	0	4
OG0003481	4	0	4
